id;full-name;html-url;stars;forks;owner-name;owner-type;created-at;last-commit;last-commit-date;domain-files;type;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;config-languages;training-language;response-languages;pure-english;n-actions-files
fritz007x/Multilingual-Chatbot-for-Customer-Service;fritz007x/Multilingual-Chatbot-for-Customer-Service;https://github.com/fritz007x/Multilingual-Chatbot-for-Customer-Service;2;1;fritz007x;User;2024-02-03T03:38:12Z;0434da72db30ed0eb40679934d69017418eb0b9c;2024-05-25T03:19:35Z;['domain.yml'];sfsd;42;['affirm', 'ask_how_contribute', 'ask_question_in_forum', 'ask_when_next_event', 'ask_which_events', 'ask_why_contribute', 'book_demo', 'broken', 'bye', 'canthelp', 'chitchat', 'contact_sales', 'deny', 'enter_data', 'explain', 'faq', 'feedback', 'get_started_intro', 'get_started_playground', 'greet', 'how_to_get_started', 'human_handoff', 'install_rasa', 'need_help_broad', 'next_step', 'nlu_generation_tool_recommendation', 'nlu_info', 'out_of_scope', 'pipeline_recommendation', 'react_negative', 'react_positive', 'restart', 'signup_newsletter', 'source_code', 'suggestion', 'switch', 'technical_question', 'thank', 'trigger_rephrase', 'why_rasa', 'nlu_fallback', 'trigger_response_selector'];16;['amount-of-money', 'company', 'current_api', 'email', 'entity', 'feedback_value', 'job_function', 'language', 'location', 'name', 'nlu_part', 'number', 'product', 'user_type', 'install_type', 'retrieval_intent'];25;['action_trigger_response_selector', 'action_default_ask_affirmation', 'action_default_fallback', 'action_restart_with_button', 'action_docs_search', 'action_explain_sales_form', 'action_set_faq_slot', 'action_explain_faq', 'action_forum_search', 'action_get_community_events', 'action_greet_user', 'action_pause', 'action_set_onboarding', 'action_store_bot_language', 'action_store_entity_extractor', 'action_store_problem_description', 'action_store__nlu_part', 'action_store__product', 'action_tag_docs_search', 'action_tag_feedback', 'action_submit_subscribe_newsletter_form', 'action_submit_sales_form', 'action_submit_suggestion_form', 'validate_subscribe_newsletter_form', 'validate_sales_form'];27;['retrieval_intent', 'budget', 'business_email', 'can_use_spacy', 'company', 'current_api', 'email', 'entity_extractor', 'feedback_message', 'feedback_value', 'job_function', 'language', 'name', 'nlu_part', 'onboarding', 'person_name', 'problem_description', 'product', 'install_type', 'shown_privacy', 'step', 'suggestion', '_nlu_part', '_product', 'use_case', 'docs_found', 'faq'];17;7;['any', 'any', 'any', 'bool', 'any', 'categorical', 'any', 'categorical', 'any', 'categorical', 'any', 'categorical', 'text', 'categorical', 'bool', 'any', 'text', 'categorical', 'categorical', 'any', 'any', 'any', 'any', 'any', 'any', 'bool', 'any'];4;['playground_form', 'suggestion_form', 'sales_form', 'subscribe_newsletter_form'];3.6;['en'];['en', 'de'];['en'];False;1
gessi-chatbots/knowledge_based_chatbot;gessi-chatbots/knowledge_based_chatbot;https://github.com/gessi-chatbots/knowledge_based_chatbot;2;3;gessi-chatbots;Organization;2022-03-10T12:22:02Z;f36558518dbc409afeb52b109c08bead04f1bbe4;2022-11-20T16:36:34Z;['domain.yml'];sfsd;8;['greet', 'goodbye', 'find_feature', 'specify_feature', 'create_event', 'inform', 'validate', 'wrong_input'];8;['features', 'object_type', 'attribute', 'mention', 'name', 'information_calendar', 'information_email', 'information_text'];5;['action_find_feature', 'action_request_information', 'action_validate_event', 'action_create_event', 'action_correct_event'];8;['object_type', 'attribute', 'features', 'name', 'mention', 'information_calendar', 'information_email', 'information_text'];8;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];3.0;['en'];['en'];['en'];True;5
gowthamsenthil/Interview-schedule-bot;gowthamsenthil/Interview-schedule-bot;https://github.com/gowthamsenthil/Interview-schedule-bot;1;1;gowthamsenthil;User;2022-09-16T09:30:17Z;a539513e63b0c6cde8b2691b9581aedf94f01f99;2023-05-25T05:29:17Z;['domain.yml'];sfsd;16;['greet', 'goodbye', 'affirm', 'deny', 'query_company_info', 'query_work_mode', 'query_location', 'query_job_description', 'query_salary_description', 'query_working_hours', 'candidate_time_slot', 'getnumber', 'free', 'busy', 'interested', 'uninterested'];1;['time'];29;['utter_greet', 'utter_obtain_alternate_number', 'utter_ask_for_alternate_number', 'utter_thank', 'utter_sorry', 'utter_call_another_time', 'utter_ask_candidate_goodtimetotalk', 'utter_sales_pitch', 'utter_company_description', 'utter_job_description', 'utter_salary', 'utter_location', 'utter_workmode', 'utter_work_hours', 'utter_wrong_question', 'utter_any_more_questions', 'utter_ask_schedule', 'utter_first_scheduler', 'utter_ask_date_scheduler', 'utter_ask_time_scheduler', 'utter_invalid_date', 'utter_invalid_time', 'utter_final_scheduler', 'utter_get_in_touch', 'utter_goodbye', 'utter_iamabot', 'candidate_time_slot', 'action_candidate_time_slot', 'utter_ask_if_interested'];1;['time'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
hazemhosny/Chatbot_Countries;hazemhosny/Chatbot_Countries;https://github.com/hazemhosny/Chatbot_Countries;1;2;hazemhosny;User;2021-11-28T19:37:29Z;ac0535adb6627c8a55fdfa0d59116eeaf3a1279d;2022-02-03T01:08:48Z;['domain.yml'];sfsd;14;['greet', 'bot_challenge', 'mood_great', 'goodbye', 'affirm', 'deny', 'mood_unhappy', 'thanks', 'out_of_scope', 'help', 'request_country', 'inform_country_only', 'request_capital', 'request_population'];1;['country'];3;['action_display_countries', 'action_inform_capital_pop', 'validate_country_form'];1;['country'];1;0;['text'];1;['country_form'];3.0;['en'];['en'];['en'];True;1
heymmhr/rasa_chatbot;heymmhr/rasa_chatbot;https://github.com/heymmhr/rasa_chatbot;1;0;heymmhr;User;2023-07-13T12:05:35Z;5ec283fea047df9d6f15fbf7c3d01904437caf04;2023-07-13T16:43:24Z;['domain.yml'];sfsd;7;['greet', 'goodbye', 'check_balance', 'transaction_history', 'provide_details', 'deny', 'transaction_details'];3;['account_number', 'name', 'phone_number'];2;['action_show_balance', 'action_show_transaction_history'];2;['account_number', 'name'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
hmalik123/SimpleRasaChatbot;hmalik123/SimpleRasaChatbot;https://github.com/hmalik123/SimpleRasaChatbot;1;0;hmalik123;User;2023-03-01T22:21:41Z;0cdf1c0ef427481b52d6fdf2634345d076699415;2024-11-22T03:43:01Z;['domain.yml'];sfsd;29;['stop', 'attack_notification', 'affirm', 'greet+attack_notification', 'yet_more_information', 'request_further_attack_classification', 'problem_desc', 'deny', 'request_attack_information', 'out_of_scope', 'chitchat', 'target', 'request_attack_comparison', 'greet', 'explain', 'goodbye', 'nlu_fallback', 'attack_details', 'budget', 'attack_notif_name', 'solution_config', 'solution_support', 'rosi_calc', 'critical_data', 'greet+problem_desc', 'request_attack_challenges', 'request_attack_impacts', 'request_attack_symptoms', 'request_countermeasures'];13;['CARDINAL', 'action', 'attack_name', 'attack_type', 'budget', 'cryptocurrency', 'currency', 'industry', 'object', 'proactive', 'problem', 'solution', 'target'];42;['action_ROSI', 'action_idattack', 'action_pardon', 'action_provide_attack_challenges', 'action_provide_attack_comparison', 'action_provide_attack_countermeasures', 'action_provide_attack_impacts', 'action_provide_attack_symptoms', 'action_provide_requested_attack_information', 'action_reset_slots_after_form_interruption', 'action_solution', 'action_submit_more_info_form', 'action_submit_symptom_form', 'action_support', 'action_symptoms', 'utter_add_symptom', 'utter_affirm', 'utter_amount_data', 'utter_ask_continue', 'utter_ask_protection', 'utter_attack_details', 'utter_attack_notif_name', 'utter_attack_notification', 'utter_attack_pattern', 'utter_budget_available', 'utter_chitchat', 'utter_explain_symptoms_1', 'utter_explain_symptoms_2', 'utter_explain_symptoms_target', 'utter_general_confirmation', 'utter_goodbye', 'utter_greet', 'utter_more_symptom', 'utter_out_of_scope', 'utter_please_rephrase', 'utter_price', 'utter_problem_desc', 'utter_problem_desc_required', 'utter_successfully_stopped_form', 'utter_target_info', 'validate_more_info_form', 'validate_symptom_form'];26;['attack_name', 'attack_type', 'budget', 'currency', 'problem', 'target', 'action', 'solution', 'object', 'proactive', 'CARDINAL', 'identified_attack', 'symptoms_1', 'symptoms_2', 'symptoms_target', 'more_info', 'new_target', 'requested_slot', 'industry', 'further_attack_classification', 'attack_information', 'compared_attacks', 'attack_challenges', 'attack_impacts', 'attack_symptoms', 'attack_countermeasures'];0;0;['list', 'list', 'text', 'text', 'list', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'list', 'list', 'text', 'list', 'text', 'categorical', 'text', 'list', 'list', 'list', 'list', 'list', 'list', 'list'];2;['symptom_form', 'more_info_form'];3.0;['en'];['en'];['en'];True;1
hongbo-miao/hongbomiao.com;hongbo-miao/hongbomiao.com;https://github.com/hongbo-miao/hongbomiao.com;222;40;hongbo-miao;User;2019-02-27T01:47:30Z;d65629ea009ce940350fe7cf657677427ae5973f;2025-01-14T15:47:52Z;['machine-learning/hm-rasa/domain.yml'];sfsd;14;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'get_current_time', 'set_my_favorite_color', 'get_my_favorite_color', 'buy_pizza', 'set_pizza_size', 'set_pizza_type', 'stop'];3;['my_favorite_color', 'pizza_size', 'pizza_type'];3;['action_get_current_time', 'action_get_my_favorite_color', 'validate_pizza_form'];3;['my_favorite_color', 'pizza_size', 'pizza_type'];3;0;['text', 'text', 'text'];1;['pizza_form'];3.1;['en'];['en'];['en'];True;1
hossamhasanin/MrMoonSmartHome;hossamhasanin/MrMoonSmartHome;https://github.com/hossamhasanin/MrMoonSmartHome;1;0;hossamhasanin;User;2023-02-18T03:23:24Z;87b68192bcaf7a1f1f17c28bd69e9e1d227dc960;2023-06-16T15:25:27Z;['domain.yml'];sfsd;14;['change_light_color', 'check_temprature_value', 'decrease_temperature_by', 'electricity_usage', 'increase_temperature_by', 'number_of_people_in_home', 'out_of_scope_electricity_usage_queries', 'set_temperature_to', 'show_home_state', 'turn_off_device', 'turn_on_device', 'turn_on_device_false', 'unlock_door_lock', 'thanks_done_task'];7;['light_color', 'all_devices_selected', 'device_type', 'room_name', 'room_number', 'device_number', 'temperature'];41;['action_change_light_color', 'action_turn_off_device', 'action_turn_on_device', 'utter_goodbye', 'utter_turned_on_light', 'utter_which_device', 'utter_fallback_to_llm', 'action_fallback_to_llm', 'action_number_of_people_in_home', 'action_electricity_usage', 'action_show_home_state', 'utter_out_of_scope_electricity_usage_queries', 'utter_which_room_to_change_light_color', 'utter_please_mention_room_name_and_light_color', 'action_set_temperature_value', 'action_increase_temperature_value', 'action_decrease_temperature_value', 'utter_we_do_not_allow_these', 'utter_turned_on_device_with_room_name', 'utter_turned_off_device_with_room_name', 'utter_device_not_found', 'utter_cannot_turn_on_or_off_device', 'utter_no_devices_found_with_given_specs', 'utter_turned_on_all_devices_with_room_name', 'utter_turned_off_all_devices_with_room_name', 'utter_turned_off_all_devices', 'utter_turned_on_all_devices', 'utter_changed_color_all_lights', 'utter_not_allowed_color', 'utter_changed_color_all_lights_with_room_name', 'utter_can_not_change_color_of_device', 'utter_changed_color_device_with_room_name', 'utter_changed_color_device', 'utter_no_color_detected', 'utter_you_are_welcome', 'action_ask_llm_for_entities', 'action_reset_filled_slots', 'utter_cannot_change_temperature', 'utter_temperature_increased', 'utter_temperature_decreased', 'utter_temperature_set'];7;['room_name', 'room_number', 'device_number', 'device_type', 'all_devices_selected', 'light_color', 'temperature'];7;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;16
husainmamuwala/Ai-based-chabot-judicialsystem;husainmamuwala/Ai-based-chabot-judicialsystem;https://github.com/husainmamuwala/Ai-based-chabot-judicialsystem;1;0;husainmamuwala;User;2023-04-25T19:11:36Z;627e63353f6b2752644ad29f3057b6dee2a52b0f;2023-05-09T07:09:29Z;['domain.yml'];sfsd;8;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'get_description'];2;['Sections', 'description'];1;['action_get_description'];2;['Sections', 'description'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
iamvisheshsrivastava/ChatBot;iamvisheshsrivastava/ChatBot;https://github.com/iamvisheshsrivastava/ChatBot;1;0;iamvisheshsrivastava;User;2024-01-10T17:34:35Z;6ea6f685860640a83751786a20286edb9c629503;2024-01-10T17:46:45Z;['domain.yml'];sfsd;12;['greet', 'goodbye', 'bot_challenge', 'nlu_fallback', 'add_checklist', 'get_user_lists', 'schedule_zoom_meeting', 'create_user', 'update_user', 'delete_user', 'upload_file', 'read_file'];1;['recipient_email'];8;['action_openai_response', 'action_projects_ai_request', 'action_generic_dispatcher', 'action_create_user', 'action_update_user', 'action_delete_user', 'action_upload_list_entry_files', 'action_read_list_entry_file'];1;['recipient_email'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
ibm-gtsp-team-15/2022_IBM_Code_Challenge_FormBee;ibm-gtsp-team-15/2022_IBM_Code_Challenge_FormBee;https://github.com/ibm-gtsp-team-15/2022_IBM_Code_Challenge_FormBee;2;3;ibm-gtsp-team-15;Organization;2022-05-05T11:23:27Z;c1ef3ecba08ea6fccd6598771cbafc85676ae724;2022-05-06T18:07:50Z;['rasa/domain.yml'];sfsd;10;['greet', 'goodbye', 'affirm', 'deny', 'avail_service', 'bot_challenge', 'select_template', 'answer_form', 'mention_email', 'form_query'];3;['firestore_doc_id', 'form_answer', 'email'];4;['action_fetch_inventory', 'action_select_template', 'action_fill_form_slot', 'action_search_field'];4;['form_templates', 'selected_template', 'currently_filling_form', 'user_email'];1;0;['any', 'any', 'any', 'text'];0;[];3.1;['en'];['en'];['en'];True;2
ihsan292292/Rasa-Chatbot;ihsan292292/Rasa-Chatbot;https://github.com/ihsan292292/Rasa-Chatbot;1;0;ihsan292292;User;2023-05-22T12:11:28Z;90381091882f3eabb36051fbaf1bf3d137e55b9b;2024-04-13T16:44:59Z;['domain.yml'];sfsd;9;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'gratitude', 'describe_symptoms'];1;['symptom'];6;['utter_greet', 'utter_goodbye', 'utter_iamabot', 'utter_no_problem', 'action_diagnose_symptoms', 'utter_happy'];1;['symptom'];1;0;['list'];0;[];3.1;['en'];['en'];['en'];True;1
inukarodrigo/Learnverse;inukarodrigo/Learnverse;https://github.com/inukarodrigo/Learnverse;1;0;inukarodrigo;User;2022-12-07T13:11:50Z;2f633ee59ed36c56490485ebc2184febdc6179ad;2023-03-29T12:33:58Z;['AI Chatbot Guide/domain.yml'];sfsd;16;['affirm', 'ask_apply_online', 'ask_placements', 'bot_challenge', 'deny', 'goodbye', 'greet', 'mood_great', 'mood_unhappy', 'my_name_is', 'inform', 'thankyou', 'out_of_scope', 'request_health_form', 'ask_special_paper', 'ask_virtual_classroom'];5;['exercise', 'sleep', 'stress', 'goal', 'name'];5;['utter_greet', 'utter_slots_values', 'utter_ask_continue', 'utter_no_worries', 'validate_health_form'];5;['confirm_exercise', 'exercise', 'sleep', 'stress', 'goal'];4;1;['text', 'text', 'text', 'text', 'text'];1;['health_form'];3.1;['en'];['en'];['en'];True;1
ixofoundation/assistant;ixofoundation/assistant;https://github.com/ixofoundation/assistant;1;0;ixofoundation;Organization;2022-05-31T08:29:08Z;4fde57109ac423ad7138381b24e420dd3a650a3f;2024-04-25T11:28:32Z;['domain.yml'];sfsd;72;['account', 'accountTransactions', 'affirm', 'agentApplication', 'applyAsSA', 'autoRestake', 'backup', 'changePin', 'claim', 'claimDashboard', 'claimInstruction', 'claimReward', 'claimSummary', 'create', 'dayTime', 'deny', 'didYouKnow', 'editUsername', 'error', 'evaluate', 'exit', 'explain', 'exportKey', 'faq', 'funFact', 'goodbye', 'greet', 'help', 'importDemoProject', 'inform', 'invite', 'joinProject', 'knowMore', 'makePayment', 'mobileBrowser', 'msgBuy', 'msgCreateAgent', 'msgDelegate', 'msgRedelegate', 'msgRegisterDid', 'msgSell', 'msgSend', 'msgSwap', 'msgSwapIxo', 'msgTransfer', 'msgUndelegate', 'msgUpdateAgentStatus', 'msgVote', 'msgWithdrawReward', 'msgWithdrawShare', 'myBonds', 'myClaims', 'myCoins', 'myCollections', 'myProjects', 'myStakes', 'nameAccount', 'newClaim', 'portfolios', 'purchaseIxo', 'removeAccount', 'requestPaymentIxo', 'restart', 'scanQr', 'settings', 'stakeSummary', 'startQuest', 'submitClaim', 'transactionResult', 'troubleshoot', 'user', 'verifyId'];50;['accountId', 'action', 'agentDid', 'agentName', 'agentRole', 'amount', 'amount-of-money', 'bond', 'chain', 'chainId', 'claimPropertyId', 'claimTemplateId', 'context', 'denom', 'email', 'entityType', 'errorDescription', 'exit', 'faq', 'fromAddress', 'funFact', 'hubApy', 'marketRelayer', 'memo', 'messageType', 'name', 'number', 'openFeedback', 'payload', 'phone-number', 'phoneNumber', 'registered', 'reserveToken', 'reward', 'screenName', 'sharePercent', 'stakingAction', 'state', 'title', 'toAddress', 'tokenBalance', 'transactionHash', 'transactionType', 'troubleshoot', 'uiPlaceholder', 'uiWidget', 'url', 'userDid', 'userName', 'validatorName'];10;['action_agentApplication_form_submit', 'action_claimReward', 'action_faq', 'action_faq_followup', 'action_greet_wallet', 'action_msgSend_form_global_slot', 'action_msgSend_form_submit', 'action_transactionResult', 'validate_agentApplication_form', 'validate_msgSend_form'];34;['accountId', 'agentDid', 'agentName', 'agentRole', 'amount', 'blockExplorerUrl', 'chain', 'chainId', 'context', 'daytime', 'denom', 'email', 'entityType', 'fromAddress', 'longAnswer', 'memo', 'memo_text', 'messageType', 'msgSend_global_slot', 'openFeedback', 'phoneNumber', 'retrievalAnswer', 'retrievalIntent', 'retrievalKnowledgeResourceLink', 'retrievalLinkTitle', 'retrievalLongAnswer', 'state', 'toAddress', 'transactionHash', 'transactionMsg', 'transactionStatus', 'transactionType', 'userDid', 'userName'];19;5;['any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any'];2;['agentApplication_form', 'msgSend_form'];3.1;['en'];['en'];['en'];True;1
