id;full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;last-commit;last-commit-date;domain-folder;domain-files;n-domain-files;nlu-files;n-nlu-files;actions-files;n-actions-files;readme-files;n-readme-files;language-files;n-language-files;unclear-match
xiaoyao1949/rasa_1.2.2__examples/moodbot;xiaoyao1949/rasa_1.2.2;https://github.com/xiaoyao1949/rasa_1.2.2;3;2;2019-08-15T01:29:52Z;2023-06-22T01:52:36Z;2022-11-21T21:32:44Z;master;xiaoyao1949;30893757;User;7638f13f50a881d4cf6ddb62246ab1db1491a846;2019-08-15T08:57:58Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.md'];1;[];0;['README.md', 'examples/moodbot/README.md'];2;['examples/moodbot/config.yml'];1;['data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', '.travis.yml', 'data/examples/dialogflow/agent.json', 'sample_configs/config_crf_custom_features.yml', 'sample_configs/config_defaults.yml', 'sample_configs/config_pretrained_embeddings_mitie.yml', 'sample_configs/config_pretrained_embeddings_mitie_2.yml', 'sample_configs/config_pretrained_embeddings_mitie_zh.yml', 'sample_configs/config_pretrained_embeddings_spacy.yml', 'sample_configs/config_pretrained_embeddings_spacy_de.yml', 'sample_configs/config_pretrained_embeddings_spacy_duckling.yml', 'sample_configs/config_supervised_embeddings.yml', 'sample_configs/config_supervised_embeddings_duckling.yml', 'sample_configs/config_train_server_json.yml', 'sample_configs/config_train_server_md.yml', 'data/README.md']
xiaoyao1949/rasa_1.2.2__examples/formbot;xiaoyao1949/rasa_1.2.2;https://github.com/xiaoyao1949/rasa_1.2.2;3;2;2019-08-15T01:29:52Z;2023-06-22T01:52:36Z;2022-11-21T21:32:44Z;master;xiaoyao1949;30893757;User;7638f13f50a881d4cf6ddb62246ab1db1491a846;2019-08-15T08:57:58Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.md'];1;['examples/formbot/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
xiaoyao1949/rasa_1.2.2__examples/concertbot;xiaoyao1949/rasa_1.2.2;https://github.com/xiaoyao1949/rasa_1.2.2;3;2;2019-08-15T01:29:52Z;2023-06-22T01:52:36Z;2022-11-21T21:32:44Z;master;xiaoyao1949;30893757;User;7638f13f50a881d4cf6ddb62246ab1db1491a846;2019-08-15T08:57:58Z;examples/concertbot;['examples/concertbot/domain.yml'];1;[];0;['examples/concertbot/actions.py'];1;['README.md', 'examples/concertbot/README.md'];2;['examples/concertbot/config.yml'];1;[]
xiaoyao1949/rasa_1.2.2__examples/restaurantbot;xiaoyao1949/rasa_1.2.2;https://github.com/xiaoyao1949/rasa_1.2.2;3;2;2019-08-15T01:29:52Z;2023-06-22T01:52:36Z;2022-11-21T21:32:44Z;master;xiaoyao1949;30893757;User;7638f13f50a881d4cf6ddb62246ab1db1491a846;2019-08-15T08:57:58Z;examples/restaurantbot;['examples/restaurantbot/domain.yml'];1;['examples/restaurantbot/data/nlu.md'];1;['examples/restaurantbot/actions.py'];1;['README.md', 'examples/restaurantbot/README.md'];2;['examples/restaurantbot/config.yml'];1;[]
xiaoyao1949/rasa_1.2.2__rasa/cli/initial_project;xiaoyao1949/rasa_1.2.2;https://github.com/xiaoyao1949/rasa_1.2.2;3;2;2019-08-15T01:29:52Z;2023-06-22T01:52:36Z;2022-11-21T21:32:44Z;master;xiaoyao1949;30893757;User;7638f13f50a881d4cf6ddb62246ab1db1491a846;2019-08-15T08:57:58Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.md'];1;['rasa/core/actions/action.py'];1;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml'];2;[]
mlcruz/rasachatbot__.;mlcruz/rasachatbot;https://github.com/mlcruz/rasachatbot;0;0;2019-06-09T20:27:55Z;2019-06-25T10:44:15Z;2022-11-21T21:31:01Z;master;mlcruz;28261990;User;d21547c30c7c6a9d925a652724ce39ee83dd1dfd;2019-06-25T10:44:07Z;.;['domain.yml'];1;['data/nlu.md'];1;['actions.py'];1;[];0;['config.yml'];1;[]
mlcruz/rasachatbot__defaults;mlcruz/rasachatbot;https://github.com/mlcruz/rasachatbot;0;0;2019-06-09T20:27:55Z;2019-06-25T10:44:15Z;2022-11-21T21:31:01Z;master;mlcruz;28261990;User;d21547c30c7c6a9d925a652724ce39ee83dd1dfd;2019-06-25T10:44:07Z;defaults;['defaults/domain_default.yml'];1;['defaults/data/nlu_default.md'];1;['defaults/actions_default.py'];1;[];0;['defaults/config_default.yml'];1;[]
yuanlida/rasa__examples/moodbot;yuanlida/rasa;https://github.com/yuanlida/rasa;1;1;2019-05-29T02:51:30Z;2019-08-07T08:14:04Z;2022-11-21T21:30:48Z;master;yuanlida;5819270;User;18ee60672bca12d21116c983986a1f19f2a17f4c;2019-08-07T08:13:54Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.md'];1;[];0;['README.md', 'examples/moodbot/README.md'];2;['examples/moodbot/config.yml'];1;['data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', '.travis.yml', 'data/examples/dialogflow/agent.json', 'sample_configs/config_crf_custom_features.yml', 'sample_configs/config_defaults.yml', 'sample_configs/config_pretrained_embeddings_mitie.yml', 'sample_configs/config_pretrained_embeddings_mitie_2.yml', 'sample_configs/config_pretrained_embeddings_mitie_zh.yml', 'sample_configs/config_pretrained_embeddings_spacy.yml', 'sample_configs/config_pretrained_embeddings_spacy_de.yml', 'sample_configs/config_pretrained_embeddings_spacy_duckling.yml', 'sample_configs/config_supervised_embeddings.yml', 'sample_configs/config_supervised_embeddings_duckling.yml', 'sample_configs/config_train_server_json.yml', 'sample_configs/config_train_server_md.yml', 'data/README.md']
yuanlida/rasa__examples/formbot;yuanlida/rasa;https://github.com/yuanlida/rasa;1;1;2019-05-29T02:51:30Z;2019-08-07T08:14:04Z;2022-11-21T21:30:48Z;master;yuanlida;5819270;User;18ee60672bca12d21116c983986a1f19f2a17f4c;2019-08-07T08:13:54Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.md'];1;['examples/formbot/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
yuanlida/rasa__examples/concertbot;yuanlida/rasa;https://github.com/yuanlida/rasa;1;1;2019-05-29T02:51:30Z;2019-08-07T08:14:04Z;2022-11-21T21:30:48Z;master;yuanlida;5819270;User;18ee60672bca12d21116c983986a1f19f2a17f4c;2019-08-07T08:13:54Z;examples/concertbot;['examples/concertbot/domain.yml'];1;[];0;['examples/concertbot/actions.py'];1;['README.md', 'examples/concertbot/README.md'];2;['examples/concertbot/config.yml'];1;[]
yuanlida/rasa__examples/restaurantbot;yuanlida/rasa;https://github.com/yuanlida/rasa;1;1;2019-05-29T02:51:30Z;2019-08-07T08:14:04Z;2022-11-21T21:30:48Z;master;yuanlida;5819270;User;18ee60672bca12d21116c983986a1f19f2a17f4c;2019-08-07T08:13:54Z;examples/restaurantbot;['examples/restaurantbot/domain.yml'];1;['examples/restaurantbot/data/nlu.md'];1;['examples/restaurantbot/actions.py'];1;['README.md', 'examples/restaurantbot/README.md'];2;['examples/restaurantbot/config.yml'];1;[]
yuanlida/rasa__rasa/cli/initial_project;yuanlida/rasa;https://github.com/yuanlida/rasa;1;1;2019-05-29T02:51:30Z;2019-08-07T08:14:04Z;2022-11-21T21:30:48Z;master;yuanlida;5819270;User;18ee60672bca12d21116c983986a1f19f2a17f4c;2019-08-07T08:13:54Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.md'];1;['rasa/core/actions/action.py'];1;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml'];2;[]
trhgnhat/real_estate_rasa_chatbot__.;trhgnhat/real_estate_rasa_chatbot;https://github.com/trhgnhat/real_estate_rasa_chatbot;3;0;2019-05-23T15:19:27Z;2020-08-20T04:08:28Z;2022-11-21T21:30:30Z;master;trhgnhat;26238208;User;23d5f787e55159d45d663a3efb5125b91499c658;2020-02-20T16:31:11Z;.;['domain.yml'];1;['data/data.json', 'data/data.md', 'data/data_itr.md', 'data/draft_data.md', 'data/nlu_interactive.md', 'data/training_data.json', 'data/training_data.md'];7;['actions/connect_person_action.py', 'actions/visualization_action.py', 'actions/stand_by_action.py', 'actions/house_request_action.py', 'actions/post_action.py', 'actions/meeting_action.py'];6;['README.md'];1;[];0;[]
trhgnhat/real_estate_rasa_chatbot__models/core/official;trhgnhat/real_estate_rasa_chatbot;https://github.com/trhgnhat/real_estate_rasa_chatbot;3;0;2019-05-23T15:19:27Z;2020-08-20T04:08:28Z;2022-11-21T21:30:30Z;master;trhgnhat;26238208;User;23d5f787e55159d45d663a3efb5125b91499c658;2020-02-20T16:31:11Z;models/core/official;['models/core/official/domain.yml'];1;[];0;[];0;['README.md'];1;['models/nlu/default/official/metadata.json'];1;[]
Amin-Eshghi/Marvin_chatbot__.;Amin-Eshghi/Marvin_chatbot;https://github.com/Amin-Eshghi/Marvin_chatbot;0;1;2020-05-01T00:13:36Z;2020-05-01T00:38:05Z;2022-11-21T21:25:48Z;master;Amin-Eshghi;48501022;User;5173da7a2359d0b996e592b4d73a278f77008998;2020-05-01T00:38:02Z;.;['domain.yml'];1;['data/nlu_data.md'];1;['actions.py'];1;['README.md'];1;['nlu_config.yml'];1;[]
Amin-Eshghi/Marvin_chatbot__models/current/dialogue;Amin-Eshghi/Marvin_chatbot;https://github.com/Amin-Eshghi/Marvin_chatbot;0;1;2020-05-01T00:13:36Z;2020-05-01T00:38:05Z;2022-11-21T21:25:48Z;master;Amin-Eshghi;48501022;User;5173da7a2359d0b996e592b4d73a278f77008998;2020-05-01T00:38:02Z;models/current/dialogue;['models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
mohdsanadzakirizvi/IPLbot__practice_version;mohdsanadzakirizvi/IPLbot;https://github.com/mohdsanadzakirizvi/IPLbot;16;42;2019-04-24T08:43:28Z;2025-01-13T14:49:34Z;2022-11-21T21:24:45Z;master;mohdsanadzakirizvi;8193234;User;172dc7b4e70147dfd2453aa5bef24dbec03f2b43;2021-09-25T11:34:22Z;practice_version;['practice_version/domain.yml'];1;['practice_version/data/nlu_data.md'];1;['practice_version/actions.py'];1;['README.md', 'practice_version/README.md'];2;['practice_version/nlu_config.yml'];1;[]
mohdsanadzakirizvi/IPLbot__complete_version/models/current/dialogue;mohdsanadzakirizvi/IPLbot;https://github.com/mohdsanadzakirizvi/IPLbot;16;42;2019-04-24T08:43:28Z;2025-01-13T14:49:34Z;2022-11-21T21:24:45Z;master;mohdsanadzakirizvi;8193234;User;172dc7b4e70147dfd2453aa5bef24dbec03f2b43;2021-09-25T11:34:22Z;complete_version/models/current/dialogue;['complete_version/models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
mohdsanadzakirizvi/IPLbot__complete_version;mohdsanadzakirizvi/IPLbot;https://github.com/mohdsanadzakirizvi/IPLbot;16;42;2019-04-24T08:43:28Z;2025-01-13T14:49:34Z;2022-11-21T21:24:45Z;master;mohdsanadzakirizvi;8193234;User;172dc7b4e70147dfd2453aa5bef24dbec03f2b43;2021-09-25T11:34:22Z;complete_version;['complete_version/domain.yml'];1;['complete_version/data/nlu_data.md'];1;['complete_version/actions.py'];1;['README.md', 'complete_version/README.md'];2;['complete_version/nlu_config.yml'];1;[]
danielhomsa/Music-chatbot-DOREMUS-RASA__project_doremus_rasa;danielhomsa/Music-chatbot-DOREMUS-RASA;https://github.com/danielhomsa/Music-chatbot-DOREMUS-RASA;1;0;2019-04-08T18:33:51Z;2019-06-27T16:00:36Z;2022-11-21T21:24:34Z;master;danielhomsa;17165563;User;98e403d6b177dc85703cb16b1b4c3f590936d2e5;2019-06-27T16:00:33Z;project_doremus_rasa;['project_doremus_rasa/domain.yml'];1;['project_doremus_rasa/data/nlu_data.md', 'project_doremus_rasa/stories_previous.md'];2;['project_doremus_rasa/actions.py'];1;['project_doremus_rasa/README.md'];1;['project_doremus_rasa/nlu_config.yml'];1;[]
danielhomsa/Music-chatbot-DOREMUS-RASA__project_doremus_rasa/models/current/dialogue;danielhomsa/Music-chatbot-DOREMUS-RASA;https://github.com/danielhomsa/Music-chatbot-DOREMUS-RASA;1;0;2019-04-08T18:33:51Z;2019-06-27T16:00:36Z;2022-11-21T21:24:34Z;master;danielhomsa;17165563;User;98e403d6b177dc85703cb16b1b4c3f590936d2e5;2019-06-27T16:00:33Z;project_doremus_rasa/models/current/dialogue;['project_doremus_rasa/models/current/dialogue/domain.yml'];1;[];0;[];0;[];0;[];0;[]
punitcs81/chatbot__.;punitcs81/chatbot;https://github.com/punitcs81/chatbot;0;0;2019-05-23T10:00:14Z;2019-05-28T11:24:49Z;2022-11-21T21:24:32Z;master;punitcs81;16510932;User;b52c60e5c9f9d8bf6ddefa84a1d3e3fbb97537e1;2019-05-28T11:24:20Z;.;['domain.yml'];1;['data/nlu_data.md'];1;['actions.py', 'rasa_core/actions/action.py'];2;['README.md'];1;['config/config.json', 'config/config.yml', 'nlu_config.yml'];3;[]
punitcs81/chatbot__rasa_chatbot;punitcs81/chatbot;https://github.com/punitcs81/chatbot;0;0;2019-05-23T10:00:14Z;2019-05-28T11:24:49Z;2022-11-21T21:24:32Z;master;punitcs81;16510932;User;b52c60e5c9f9d8bf6ddefa84a1d3e3fbb97537e1;2019-05-28T11:24:20Z;rasa_chatbot;['rasa_chatbot/domain.yml'];1;['rasa_chatbot/data/nlu_data.md'];1;['rasa_chatbot/actions.py'];1;['README.md', 'rasa_chatbot/README.md'];2;['rasa_chatbot/config/config.json', 'rasa_chatbot/config/config.yml', 'rasa_chatbot/nlu_config.yml'];3;[]
punitcs81/chatbot__models/current/dialogue;punitcs81/chatbot;https://github.com/punitcs81/chatbot;0;0;2019-05-23T10:00:14Z;2019-05-28T11:24:49Z;2022-11-21T21:24:32Z;master;punitcs81;16510932;User;b52c60e5c9f9d8bf6ddefa84a1d3e3fbb97537e1;2019-05-28T11:24:20Z;models/current/dialogue;['models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
punitcs81/chatbot__rasa_chatbot/models/current/dialogue;punitcs81/chatbot;https://github.com/punitcs81/chatbot;0;0;2019-05-23T10:00:14Z;2019-05-28T11:24:49Z;2022-11-21T21:24:32Z;master;punitcs81;16510932;User;b52c60e5c9f9d8bf6ddefa84a1d3e3fbb97537e1;2019-05-28T11:24:20Z;rasa_chatbot/models/current/dialogue;['rasa_chatbot/models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
iRaM-sAgOr/chatbot_using_RASA__cricbot/working_version;iRaM-sAgOr/chatbot_using_RASA;https://github.com/iRaM-sAgOr/chatbot_using_RASA;0;0;2019-07-12T09:47:06Z;2019-07-12T09:53:56Z;2022-11-21T21:24:27Z;master;iRaM-sAgOr;20736113;User;02273e57c45a9e3c0fae8ea3434e6e53576cb382;2019-07-12T09:53:17Z;cricbot/working_version;['cricbot/working_version/domain.yml'];1;['cricbot/working_version/data/nlu_data.md'];1;['cricbot/working_version/actions.py'];1;[];0;['cricbot/working_version/nlu_config.yml'];1;[]
iRaM-sAgOr/chatbot_using_RASA__cricbot/working_version/models/current/dialogue;iRaM-sAgOr/chatbot_using_RASA;https://github.com/iRaM-sAgOr/chatbot_using_RASA;0;0;2019-07-12T09:47:06Z;2019-07-12T09:53:56Z;2022-11-21T21:24:27Z;master;iRaM-sAgOr;20736113;User;02273e57c45a9e3c0fae8ea3434e6e53576cb382;2019-07-12T09:53:17Z;cricbot/working_version/models/current/dialogue;['cricbot/working_version/models/current/dialogue/domain.yml'];1;[];0;[];0;[];0;[];0;[]
tpusmb/chat_bot__info;tpusmb/chat_bot;https://github.com/tpusmb/chat_bot;1;1;2019-12-05T17:52:41Z;2019-12-06T14:47:46Z;2022-11-19T10:03:53Z;master;tpusmb;43173559;Organization;4c35a1d02b0bfbe190784837f9605bcfd940e8f2;2019-12-06T06:54:32Z;info;['info/domain.yml'];1;['info/data/nlu/crous.md', 'info/data/nlu/out_of_scope.md', 'info/data/nlu/welcome.md'];3;['info/actions/actions.py', 'info/actions/user_custom_script.py', 'info/actions/const.py', 'info/actions/form_welcome_0.py', 'info/utils/actions_utils.py'];5;['README.md'];1;['info/config.yml'];1;['open_bot/README.md']
tpusmb/chat_bot__crous;tpusmb/chat_bot;https://github.com/tpusmb/chat_bot;1;1;2019-12-05T17:52:41Z;2019-12-06T14:47:46Z;2022-11-19T10:03:53Z;master;tpusmb;43173559;Organization;4c35a1d02b0bfbe190784837f9605bcfd940e8f2;2019-12-06T06:54:32Z;crous;['crous/domain.yml'];1;['crous/data/nlu/crous_eligible.md', 'crous/data/nlu/welcome.md'];2;['crous/actions/form_crous_get_files_0.py', 'crous/actions/form_crous_eligible_1.py', 'crous/actions/user_custom_script.py', 'crous/actions/actions.py', 'crous/utils/actions_utils.py', 'crous/actions/const.py'];6;['README.md'];1;['crous/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__examples/e2ebot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/e2ebot;['examples/e2ebot/domain.yml'];1;['examples/e2ebot/data/nlu.yml'];1;[];0;['README.md'];1;['examples/e2ebot/config.yml'];1;['data/botfront/nlu/nlu-en.md', 'data/botfront/nlu/nlu-fr.md', 'data/examples/rasa/demo-rasa-multi-intent.md', 'data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', 'data/rasa_yaml_examples/nlu.yml', 'rasa_addons/core/actions/action_botfront_mapping.py', 'rasa_addons/core/actions/action_botfront_form.py', 'rasa_addons/core/actions/submit_form_to_botfront.py', 'rasa_addons/core/actions/action_botfront_disambiguation.py', 'rasa_addons/core/actions/required_slots_graph_parser.py', 'rasa_addons/core/actions/slot_rule_validator.py', 'data/botfront/config-en.yml', 'data/botfront/config-fr.yml', 'data/configs_for_docs/config_featurizers.yml', 'data/configs_for_docs/default_config.yml', 'data/configs_for_docs/default_english_config.yml', 'data/configs_for_docs/default_spacy_config.yml', 'data/configs_for_docs/example_for_suggested_config.yml', 'data/configs_for_docs/example_for_suggested_config_after_train.yml', 'data/configs_for_docs/pretrained_embeddings_convert_config.yml', 'data/configs_for_docs/pretrained_embeddings_mitie_config_1.yml', 'data/configs_for_docs/pretrained_embeddings_mitie_config_2.yml', 'data/configs_for_docs/pretrained_embeddings_spacy_config.yml', 'data/configs_for_docs/supervised_embeddings_config.yml', 'data/examples/dialogflow/agent.json', 'docker/configs/config_pretrained_embeddings_mitie.yml', 'docker/configs/config_pretrained_embeddings_spacy_de.yml', 'docker/configs/config_pretrained_embeddings_spacy_en.yml', 'docker/configs/config_pretrained_embeddings_spacy_en_duckling.yml', 'docker/configs/config_pretrained_embeddings_spacy_zh.yml', 'changelog/README.md', 'data/README.md']
sofa566/rasa-for-botfront-origin__examples/moodbot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.yml'];1;[];0;['README.md', 'examples/moodbot/README.md'];2;['examples/moodbot/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__examples/reminderbot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/reminderbot;['examples/reminderbot/domain.yml'];1;['examples/reminderbot/data/nlu.yml'];1;['examples/reminderbot/actions/actions.py'];1;['README.md', 'examples/reminderbot/README.md'];2;['examples/reminderbot/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__examples/concertbot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/concertbot;['examples/concertbot/domain.yml'];1;['examples/concertbot/data/nlu.yml'];1;['examples/concertbot/actions/actions.py'];1;['README.md', 'examples/concertbot/README.md'];2;['examples/concertbot/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__examples/knowledgebasebot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/knowledgebasebot;['examples/knowledgebasebot/domain.yml'];1;['examples/knowledgebasebot/data/nlu.yml'];1;['examples/knowledgebasebot/actions/actions.py'];1;['README.md', 'examples/knowledgebasebot/README.md'];2;['examples/knowledgebasebot/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__examples/rules;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/rules;['examples/rules/domain.yml'];1;['examples/rules/data/nlu.yml'];1;['examples/rules/actions/actions.py'];1;['README.md'];1;['examples/rules/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__rasa/cli/initial_project;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.yml'];1;['rasa/core/actions/action.py', 'rasa/core/actions/forms.py', 'rasa/core/actions/two_stage_fallback.py', 'rasa/core/actions/loops.py'];4;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml', 'rasa/shared/importers/default_config.yml'];3;[]
sofa566/rasa-for-botfront-origin__examples/responseselectorbot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/responseselectorbot;['examples/responseselectorbot/domain.yml'];1;['examples/responseselectorbot/data/nlu.yml'];1;[];0;['README.md', 'examples/responseselectorbot/README.md'];2;['examples/responseselectorbot/config.yml'];1;[]
sofa566/rasa-for-botfront-origin__examples/formbot;sofa566/rasa-for-botfront-origin;https://github.com/sofa566/rasa-for-botfront-origin;0;1;2021-10-11T15:24:07Z;2021-12-28T09:51:50Z;2022-11-17T08:49:43Z;master;sofa566;60618254;User;9cc2e47a5367ccd7f390ef2ed5e43579cef8f3f2;2022-02-25T02:11:18Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.yml'];1;['examples/formbot/actions/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
